160437,"스토리는 개연성이 없을 수 밖에 없다. 크툴루 신화, 마리아나 해구(르뤼에, 고대신이 잠든 곳)를 엮은거라서, 영화 초반 기사, 영화 내내 소리, 기지붕괴 등에 따라 미지의 존재가 있다는 걸 암시해줄 뿐 ! 좀 더 러닝타임을 좀더 길게 잡고 크리쳐물에 대한 스토리를 넣었으면 하는 아쉬움이 남네요.긴장감, 어떤 분이 47미터2 및 크롤과 비교해주셨는데 개인적으로 47미터2 &gt;&gt;&gt;&gt;크롤 &gt;&gt; 언더워터의 느낌 이네요. 47미터2도 좀 개연성이 떨어지는 부분이 있지만 우리가 알고있는 상어의 등장을 조마조마하면서 보는 부분이 더 컷음. 중반 직접 걸어가는 부분은 좀 쫄렸지만 이후로는 그냥 어떻게 생겼나 궁금해서 보게 됐네요.연출은 기지붕괴, 압력 때문에 죽어나가는 인물들을 보면서 이렇게도 죽는구나, 건물은 이런 구조로도 되어있구나 하면서 보게된 점은 좋았습니다. 개인적으로 우주에서 폭사하거나 갈리는 부분은 에일리언이나 기타 sf물에서 자주 나왔지만 심해sf스릴러에서 수압차로 죽음을 맞이하는 부분이 저에겐 신선했어요 ㅎ "
160437,이용철 평론가님의 말씀이 딱 맞다. 너무 익숙해서 뻔한 영화.괴물의 특색도 없고 많이 나오지도 않는다
160437,생각만큼 재밌진 않았습니다. 너무 큰 기대는 하고 보지 마세요
160437,30년도 더 된 영화들 레비아탄 딥라이징 딥 식스에서 조금도 나아진 게 없다
160437,재미있게 생긴 영화가 재미 없는게 신기함
160437,지금 이시국에 개봉한게 참 다행
160437,내용이 없었어요. 아주 지루하고 재미도 작품성도 감동도 없었습니다.
160437,앞에 내용도 없이 바로 퐉~!! 시작하네요;; 볼만했습니다.
160437,코로나가 살린영화. 볼게없어서 봤다. ㅋㅋㅋ
160437,아웅... 수천번 하품함.
160437,처음부터 끝날때까지 몰아붙이는 긴장감 장난 없습니당...요근래 영화 못보고 살았는디 재미있네욤!심해물이나 괴물물  좋아하시는 분들이 보시면 딱일듯
160437,이거본사람들은 근데 영화관가서 본거야?
160437,대체 이 영화뭐죠? 왜 이렇게 재미가 없죠....? 너무 지루했어요...
160437,"아니 그런데로 재밌게 봤는데, 심해에서 원자로를 폭발하면(애초에 멀쩡하던 원자로가 자폭하는 것도 이상)...  순간, 저 두 사람 살리겠다고 바다에 무슨짓을 하는건가 라는 생각이...나만 방사능 걱정된건가?-_-;; "
160437,관객들 수준은 높아진지라.. 저런 정도의 밀폐된 곳의 긴장감과 스릴은 이미 에일리언 시리즈나 고립된 생존 탈출 소재의 영화들에서 많이 접했다. 2프로 부족이 아니라.. 좀 많이 부족한 듯.
160437,상황설명도 부족하고 캐릭터들에 몰입하기도 전에 인물들이 죽어나가고 화면구성마저도 지금 내가 보고있는게 괴물딱지인지 거적때기인지 분간이 안감. 상황의 긴박을 전혀 못느끼겠음
160437,바다생물은 대체 무슨 죄
160437,처음엔 괜찮은데 중반부터 식상해짐. 나중엔 돈아까움
160437,별로임 진짜 시간돈 아까워요
160437,여기 애들 직관 하고 남기냐?배급사 직원들 같은데 개노잼 3류 영화다진짜 뻔하고 진부한 스릴러 배우들이 아깝다절대 비추
160437,스토리의 개연성이 부족하고 너무 억지스럽게 관객을 놀라게 하는 부분들이 있습니다.
160437,첨부터 끝까지 뭘 하고 있는지 모르겠는 영화. 이렇게 긴장감 없고 재미도 없고 스토리도 없고 형편 없는 영화는 보다보다 처음
160437,대왕문어 + 디센트 괴물 짬뽕된 괴물 버전.
